,INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
4678,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1970,3,All ages,0.0,,...
4679,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1980,4,All ages,0.0,,...
4680,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1981,5,All ages,0.0,,...
4681,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1982,6,All ages,0.0,,...
4682,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1983,7,All ages,0.0,,...
4683,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1984,8,All ages,0.0,,...
4684,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1985,9,All ages,0.0,,...
4685,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1986,10,All ages,0.0,,...
4686,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1987,11,All ages,0.0,,...
4687,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1988,12,All ages,0.0,,...
4688,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1989,13,All ages,0.0,,...
4689,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1990,14,All ages,0.0,,...
4690,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1991,15,All ages,0.0,,...
4691,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1992,16,All ages,0.0,,...
4692,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1993,17,All ages,0.0,,...
4693,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1994,18,All ages,0.0,,...
4694,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1995,19,All ages,0.0,,...
4695,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1996,20,All ages,0.0,,...
4696,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1997,21,All ages,0.0,,...
4697,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1998,22,All ages,0.0,,...
4698,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,1999,23,All ages,0.0,9.9,
4699,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2000,24,All ages,0.0,9.6,
4700,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2001,25,All ages,0.0,9.3,
4701,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2002,26,All ages,0.0,9.3,
4702,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2003,27,All ages,0.0,9.0,
4703,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2004,28,All ages,0.0,9.2,
4704,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2005,29,All ages,0.0,9.0,
4705,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2006,30,All ages,0.0,9.1,
4706,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2007,31,All ages,0.0,8.6,
4707,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2008,32,All ages,0.0,9.3,
4708,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2009,33,All ages,0.0,8.8,
4709,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2010,34,All ages,0.0,9.1,
4710,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2011,35,All ages,0.0,9.4,
4711,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2012,36,All ages,0.0,9.6,
4712,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2013,37,All ages,0.0,9.5,
4713,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2014,38,All ages,0.0,9.5,
4714,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2015,39,All ages,0.0,9.8,
4715,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2016,40,All ages,0.0,10.6,
4716,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2017,41,All ages,0.0,11.4,
4717,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Black or African American,6.12,2018,42,All ages,0.0,12.0,
4718,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1950,1,All ages,0.0,,...
4719,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1960,2,All ages,0.0,,...
4720,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1970,3,All ages,0.0,,...
4721,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1980,4,All ages,0.0,,...
4722,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1981,5,All ages,0.0,,...
4723,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1982,6,All ages,0.0,,...
4724,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1983,7,All ages,0.0,,...
4725,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1984,8,All ages,0.0,,...
4726,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1985,9,All ages,0.0,9.8,
4727,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1986,10,All ages,0.0,10.3,
4728,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1987,11,All ages,0.0,10.2,
4729,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1988,12,All ages,0.0,10.2,
4730,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1989,13,All ages,0.0,12.2,
4731,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1990,14,All ages,0.0,11.4,
4732,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1991,15,All ages,0.0,11.5,
4733,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1992,16,All ages,0.0,11.1,
4734,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1993,17,All ages,0.0,11.5,
4735,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1994,18,All ages,0.0,11.3,
4736,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1995,19,All ages,0.0,10.9,
4737,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1996,20,All ages,0.0,10.2,
4738,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1997,21,All ages,0.0,9.3,
4739,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1998,22,All ages,0.0,8.6,
4740,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,1999,23,All ages,0.0,8.2,
4741,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2000,24,All ages,0.0,8.4,
4742,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2001,25,All ages,0.0,8.3,
4743,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2002,26,All ages,0.0,8.3,
4744,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2003,27,All ages,0.0,8.3,
4745,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2004,28,All ages,0.0,8.7,
4746,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2005,29,All ages,0.0,8.4,
4747,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2006,30,All ages,0.0,8.0,
4748,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2007,31,All ages,0.0,8.8,
4749,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2008,32,All ages,0.0,8.0,
4750,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2009,33,All ages,0.0,8.5,
4751,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2010,34,All ages,0.0,8.5,
4752,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2011,35,All ages,0.0,8.4,
4753,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2012,36,All ages,0.0,8.5,
4754,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2013,37,All ages,0.0,8.3,
4755,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2014,38,All ages,0.0,9.2,
4756,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2015,39,All ages,0.0,9.0,
4757,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2016,40,All ages,0.0,10.1,
4758,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2017,41,All ages,0.0,10.7,
4759,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Hispanic or Latino: All races,6.13,2018,42,All ages,0.0,11.5,
4760,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,1999,23,All ages,0.0,19.9,
4761,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2000,24,All ages,0.0,19.5,
4762,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2001,25,All ages,0.0,21.0,
4763,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2002,26,All ages,0.0,21.1,
4764,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2003,27,All ages,0.0,21.9,
4765,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2004,28,All ages,0.0,24.3,
4766,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2005,29,All ages,0.0,24.4,
4767,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2006,30,All ages,0.0,24.0,
4768,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2007,31,All ages,0.0,23.6,
4769,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2008,32,All ages,0.0,23.7,
4770,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2009,33,All ages,0.0,23.8,
4771,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2010,34,All ages,0.0,25.8,
4772,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2011,35,All ages,0.0,25.1,
4773,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2012,36,All ages,0.0,28.3,
4774,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2013,37,All ages,0.0,28.9,
4775,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2014,38,All ages,0.0,26.6,
4776,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2015,39,All ages,0.0,29.9,
4777,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2016,40,All ages,0.0,33.2,
4778,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2017,41,All ages,0.0,33.5,
4779,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: American Indian or Alaska Native,6.14,2018,42,All ages,0.0,34.8,
4780,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,1999,23,All ages,0.0,8.6,
4781,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2000,24,All ages,0.0,8.1,
4782,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2001,25,All ages,0.0,7.8,
4783,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2002,26,All ages,0.0,7.6,
4784,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2003,27,All ages,0.0,7.9,
4785,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2004,28,All ages,0.0,8.0,
4786,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2005,29,All ages,0.0,7.2,
4787,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2006,30,All ages,0.0,8.0,
4788,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2007,31,All ages,0.0,8.6,
4789,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2008,32,All ages,0.0,7.7,
4790,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2009,33,All ages,0.0,8.5,
4791,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2010,34,All ages,0.0,9.3,
4792,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2011,35,All ages,0.0,8.9,
4793,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2012,36,All ages,0.0,9.5,
4794,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2013,37,All ages,0.0,9.4,
4795,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2014,38,All ages,0.0,9.1,
4796,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2015,39,All ages,0.0,9.4,
4797,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2016,40,All ages,0.0,10.5,
4798,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2017,41,All ages,0.0,10.3,
4799,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Male: Not Hispanic or Latino: Asian or Pacific Islander,6.15,2018,42,All ages,0.0,10.8,
4800,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1950,1,All ages,0.0,,...
4801,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1960,2,All ages,0.0,,...
4802,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1970,3,All ages,0.0,,...
4803,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1980,4,All ages,0.0,,...
4804,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1981,5,All ages,0.0,,...
4805,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1982,6,All ages,0.0,,...
4806,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1983,7,All ages,0.0,,...
4807,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1984,8,All ages,0.0,,...
4808,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1985,9,All ages,0.0,6.2,
4809,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1986,10,All ages,0.0,6.2,
4810,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1987,11,All ages,0.0,6.0,
4811,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1988,12,All ages,0.0,5.7,
4812,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1989,13,All ages,0.0,5.5,
4813,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1990,14,All ages,0.0,5.6,
4814,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1991,15,All ages,0.0,5.4,
4815,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1992,16,All ages,0.0,5.3,
4816,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1993,17,All ages,0.0,5.3,
4817,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1994,18,All ages,0.0,5.2,
4818,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1995,19,All ages,0.0,5.1,
4819,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1996,20,All ages,0.0,5.0,
4820,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1997,21,All ages,0.0,5.2,
4821,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1998,22,All ages,0.0,5.2,
4822,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1999,23,All ages,0.0,4.9,
4823,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2000,24,All ages,0.0,4.9,
4824,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2001,25,All ages,0.0,5.1,
4825,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2002,26,All ages,0.0,5.3,
4826,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2003,27,All ages,0.0,5.3,
4827,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2004,28,All ages,0.0,5.7,
4828,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2005,29,All ages,0.0,5.6,
4829,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2006,30,All ages,0.0,5.9,
4830,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2007,31,All ages,0.0,6.1,
4831,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2008,32,All ages,0.0,6.3,
